,id,gender,age,driving_license,region_code,previously_insured,vehicle_age,vehicle_damage,annual_premium,policy_sales_channel,vintage,response
2180,109763,0.1379549141,0.4153846154,1,0.0958711869,1,1-2 Year,0,0.3616644928,0.1935077586,0.8166089965,0.9993966128
2181,197062,0.1040223002,0.1384615385,1,0.1097234612,1,< 1 Year,0,-0.0265962831,0.3537441741,0.9031141869,0.9994078415
2182,264816,0.1379549141,0.1538461538,1,0.0739940311,1,< 1 Year,0,-1.6234190157,0.3537441741,0.491349481,0.9995097826
2183,178924,0.1040223002,0.2307692308,1,0.0739940311,1,1-2 Year,0,-0.1856099431,0.3537441741,0.2179930796,0.9995110857
2184,13266,0.1040223002,0.0769230769,1,0.0739940311,0,< 1 Year,1,-1.6234190157,0.3537441741,0.1003460208,0.817730909
2185,307545,0.1379549141,0.8615384615,1,0.0958711869,0,1-2 Year,1,0.9905097386,0.2097137628,0.4567474048,0.8019373389
2186,303295,0.1040223002,0.0307692308,1,0.1248492967,1,< 1 Year,1,-0.4325317034,0.0572867981,0.6885813149,0.993543929
2187,38090,0.1040223002,0.5384615385,1,0.1870630398,0,1-2 Year,0,0.6942268824,0.2097137628,0.9515570934,0.9514573252
2188,315913,0.1379549141,0.4923076923,1,0.1016852869,0,1-2 Year,0,0.0167763643,0.2097137628,0.5190311419,0.9669423927
2189,282618,0.1040223002,0.0461538462,1,0.1016852869,1,< 1 Year,0,-0.3928800339,0.3537441741,0.2456747405,0.9994250647
2190,353677,0.1040223002,0.4615384615,1,0.1870630398,1,1-2 Year,0,-0.0127007566,0.2097137628,0.937716263,0.9990992323
2191,264276,0.1379549141,0.0923076923,1,0.0731707317,0,< 1 Year,1,-0.1132834374,0.3537441741,0.9065743945,0.8154532586
2192,235863,0.1040223002,0.0307692308,1,0.0902406417,1,< 1 Year,0,-0.3300303934,0.3537441741,0.1349480969,0.9994535704
2193,117914,0.1379549141,0.5384615385,1,0.0995762712,1,1-2 Year,0,-1.6234190157,0.1935077586,0.0519031142,0.9994156621
2194,317583,0.1379549141,0.0461538462,1,0.0695093458,1,< 1 Year,0,-0.0017703844,0.3537441741,0.6851211073,0.9995013851
2195,327519,0.1379549141,0.5538461538,1,0.1870630398,1,1-2 Year,0,0.2166626397,0.1935077586,0.2941176471,0.9991057931
2196,185853,0.1040223002,0.0615384615,1,0.0796573876,1,< 1 Year,0,0.0546256852,0.3537441741,0.7058823529,0.9994783333
2197,110723,0.1379549141,0.0923076923,1,0.0602479101,1,< 1 Year,0,0.6307958392,0.3537441741,0.8615916955,0.9995228977
2198,336510,0.1379549141,0.0615384615,1,0.0739940311,1,< 1 Year,0,0.24602348,0.3537441741,0.937716263,0.9994899453
2199,118597,0.1379549141,0.4615384615,1,0.1870630398,1,1-2 Year,0,-0.1756098153,0.2097137628,0.4186851211,0.9991047441
2200,314829,0.1379549141,0.3384615385,1,0.1334593573,0,1-2 Year,1,-1.6234190157,0.0177344393,0.7162629758,0.7289959289
2201,228722,0.1040223002,0.0307692308,1,0.0958711869,0,< 1 Year,1,-1.6234190157,0.3537441741,0.0795847751,0.8006614275
2202,315062,0.1379549141,0.0,1,0.0857525681,0,< 1 Year,0,-1.6234190157,0.0572867981,0.5847750865,0.9625785533
2203,276945,0.1379549141,0.3230769231,1,0.0864349431,0,1-2 Year,1,-1.6234190157,0.1935077586,0.7024221453,0.7943820122
2204,293315,0.1379549141,0.0461538462,1,0.1237219516,1,< 1 Year,0,1.2042915404,0.3537441741,0.2941176471,0.9993524276
2205,211898,0.1040223002,0.4769230769,1,0.0958711869,1,1-2 Year,0,0.3985835692,0.0031421477,0.339100346,0.9993046459
2206,100701,0.1379549141,0.4307692308,1,0.1237219516,0,1-2 Year,0,-0.2672970336,0.1935077586,0.0726643599,0.9628439221
2207,106301,0.1040223002,0.3692307692,1,0.1870630398,0,1-2 Year,1,-1.6234190157,0.1935077586,0.23183391,0.709837541
2208,90670,0.1040223002,0.0923076923,1,0.1229831885,1,< 1 Year,0,-0.4689856576,0.3537441741,0.2352941176,0.9993710148
2209,30066,0.1379549141,0.6307692308,1,0.1236947791,1,1-2 Year,0,-1.6234190157,0.2097137628,0.7058823529,0.9993622242
2210,91521,0.1379549141,0.5384615385,1,0.1870630398,0,1-2 Year,1,0.4603866847,0.1935077586,0.3702422145,0.7119010429
2211,261623,0.1040223002,0.7230769231,1,0.1870630398,1,1-2 Year,1,0.5117826903,0.1935077586,0.7820069204,0.9931619895
2212,46898,0.1379549141,0.0307692308,1,0.0796573876,1,< 1 Year,0,-1.6234190157,0.2097137628,0.7128027682,0.9994186839
2213,368550,0.1379549141,0.1846153846,1,0.1237219516,0,< 1 Year,1,0.1224172492,0.1935077586,0.7162629758,0.7565991905
2214,280368,0.1379549141,0.2307692308,1,0.1870630398,1,1-2 Year,0,0.1557897687,0.3537441741,0.9169550173,0.9991635835
2215,72921,0.1379549141,0.0461538462,1,0.098000784,1,< 1 Year,0,0.1391616492,0.2097137628,0.7266435986,0.9993574294
2216,265244,0.1040223002,0.3846153846,1,0.0671936759,0,1-2 Year,1,0.0739282574,0.2097137628,0.3183391003,0.8104499553
2217,1335,0.1379549141,0.0615384615,1,0.1300339641,0,< 1 Year,1,-0.061306029,0.3537441741,0.169550173,0.7721599542
2218,32817,0.1379549141,0.1846153846,1,0.0787977254,1,< 1 Year,0,0.9384741898,0.3537441741,0.1972318339,0.9994901227
2219,261860,0.1379549141,0.2923076923,1,0.0958711869,1,1-2 Year,0,1.0129518858,0.1935077586,0.9861591696,0.9993776041
2220,51118,0.1379549141,0.4461538462,1,0.1237219516,0,1-2 Year,1,0.0578815407,0.1935077586,0.6089965398,0.7658186625
2221,267941,0.1040223002,0.4461538462,1,0.1870630398,0,1-2 Year,1,-1.6234190157,0.2097137628,0.6920415225,0.7147206129
2222,365466,0.1379549141,0.1538461538,1,0.1236947791,0,1-2 Year,1,-0.1702609098,0.1935077586,0.5882352941,0.7562952476
2223,192538,0.1040223002,0.0307692308,1,0.1016852869,1,< 1 Year,0,-0.2376454919,0.3537441741,0.9619377163,0.9994188935
2224,378570,0.1040223002,0.2153846154,1,0.1870630398,1,1-2 Year,0,0.0698002977,0.0033356621,0.3737024221,0.998885969
2225,66057,0.1379549141,0.8307692308,1,0.1870630398,0,1-2 Year,1,-0.0354917456,0.0260522751,0.214532872,0.6958105643
2226,263699,0.1040223002,0.1076923077,1,0.0796573876,1,< 1 Year,0,0.3956765553,0.3537441741,0.9065743945,0.9994801839
2227,211068,0.1379549141,0.0,1,0.1870630398,1,< 1 Year,0,-0.125958018,0.0572867981,0.3806228374,0.9988926047
2228,116063,0.1379549141,0.4923076923,1,0.1127921113,0,1-2 Year,1,-1.6234190157,0.2097137628,0.5328719723,0.7816294476
2229,354574,0.1379549141,0.1538461538,1,0.1870630398,0,1-2 Year,1,1.685169779,0.0027813583,0.8166089965,0.6589782794
2230,27858,0.1379549141,0.3538461538,1,0.1870630398,1,1-2 Year,0,0.219860355,0.0033356621,0.3079584775,0.9989135703
2231,159204,0.1379549141,0.6615384615,1,0.1870630398,0,> 2 Years,1,-1.6234190157,0.2097137628,0.8096885813,0.7226955619
2232,110210,0.1040223002,0.9230769231,1,0.1686844229,1,1-2 Year,0,-0.0197357303,0.2097137628,0.1038062284,0.9992474196
2233,50348,0.1040223002,0.2769230769,1,0.0958711869,0,1-2 Year,1,1.5514471398,0.0048444178,0.8581314879,0.7521706664
2234,13648,0.1040223002,0.6769230769,1,0.1870630398,0,1-2 Year,1,-0.5951500607,0.0260522751,0.5224913495,0.6902616907
2235,254066,0.1040223002,0.3538461538,1,0.1870630398,0,1-2 Year,1,0.0010784892,0.2097137628,0.2179930796,0.7087239237
2236,188,0.1379549141,0.3384615385,1,0.0787383708,0,1-2 Year,1,0.3476526858,0.1935077586,0.892733564,0.7972602229
2237,158080,0.1379549141,0.1230769231,1,0.1016852869,1,< 1 Year,0,-0.0183403636,0.3537441741,0.2595155709,0.9994311466
2238,271727,0.1040223002,0.4923076923,1,0.1870630398,0,1-2 Year,1,0.7550997533,0.2097137628,0.3737024221,0.7122664873
2239,12674,0.1379549141,0.1230769231,1,0.0787977254,0,< 1 Year,1,0.4697472694,0.3537441741,0.0138408304,0.8126631644
2240,89432,0.1379549141,0.1230769231,1,0.0958711869,1,< 1 Year,0,-1.6234190157,0.0572867981,0.2283737024,0.9993040631
2241,321275,0.1379549141,0.4,1,0.1870630398,0,1-2 Year,1,0.7278901033,0.1935077586,0.1003460208,0.706476836
2242,200620,0.1379549141,0.0461538462,1,0.0714553991,0,< 1 Year,1,2.7454158868,0.3537441741,0.2491349481,0.8119487983
2243,142215,0.1379549141,0.7692307692,1,0.1016852869,0,> 2 Years,1,-0.0286893331,0.0260522751,0.3252595156,0.7708953472
2244,172957,0.1379549141,0.0153846154,1,0.0958711869,1,< 1 Year,0,0.8543452077,0.0572867981,0.9307958478,0.9992678092
2245,269733,0.1040223002,0.2153846154,1,0.1870630398,0,1-2 Year,1,0.6155049461,0.1935077586,0.3910034602,0.6989298138
2246,87441,0.1040223002,0.2923076923,1,0.0671936759,1,1-2 Year,0,0.0577071199,0.3537441741,0.7128027682,0.999528641
2247,188368,0.1040223002,0.4,1,0.0602479101,1,1-2 Year,0,0.2300349036,0.1935077586,0.0,0.9994918284
2248,169071,0.1379549141,0.4307692308,1,0.1870630398,1,1-2 Year,0,-0.3476468976,0.0260522751,0.8546712803,0.9989499023
2249,54509,0.1040223002,0.0,1,0.1192482178,1,< 1 Year,1,-1.6234190157,0.0572867981,0.4671280277,0.9937586831
2250,344583,0.1040223002,0.2153846154,1,0.0958711869,1,1-2 Year,0,-1.6234190157,0.1935077586,0.6020761246,0.9993868068
2251,36062,0.1379549141,0.9076923077,1,0.1870630398,0,> 2 Years,1,1.3835380172,0.1935077586,0.1660899654,0.7244619653
2252,335622,0.1379549141,0.2,1,0.1248492967,0,< 1 Year,0,0.1594526062,0.3537441741,0.4567474048,0.9654769246
2253,374382,0.1379549141,0.5076923077,1,0.1870630398,0,1-2 Year,1,0.9760909497,0.2097137628,0.2456747405,0.7126414699
2254,194943,0.1379549141,0.0615384615,1,0.1240072202,1,< 1 Year,0,0.7798675117,0.3537441741,0.6297577855,0.9993542452
2255,337645,0.1379549141,0.7384615385,1,0.0625686059,1,1-2 Year,0,-0.2464246738,0.2097137628,0.9619377163,0.9995225834
2256,201510,0.1040223002,0.0615384615,1,0.0625686059,1,< 1 Year,0,-0.3481120199,0.3537441741,0.6228373702,0.9995205682
2257,169375,0.1379549141,0.3692307692,1,0.0958711869,0,1-2 Year,0,0.2089299827,0.1935077586,0.4325259516,0.9666043869
2258,97631,0.1040223002,0.1846153846,1,0.0787977254,0,< 1 Year,1,-0.0614804498,0.3537441741,0.1038062284,0.8150896745
2259,241767,0.1040223002,0.0615384615,1,0.0731707317,0,< 1 Year,1,0.1805575271,0.3537441741,0.2837370242,0.8149655871
2260,56073,0.1040223002,0.3692307692,1,0.1237219516,0,1-2 Year,1,0.3938160665,0.2097137628,0.6678200692,0.7649404534
2261,314865,0.1040223002,0.0461538462,1,0.1870630398,1,< 1 Year,0,1.4680739813,0.3537441741,0.7370242215,0.9991241858
2262,302455,0.1040223002,0.6,1,0.1870630398,0,1-2 Year,1,-1.6234190157,0.0278168633,0.4878892734,0.6897156367
2263,39347,0.1379549141,0.7692307692,1,0.1870630398,0,1-2 Year,0,0.3796298386,0.2097137628,0.0069204152,0.9539234729
2264,300625,0.1379549141,0.4461538462,1,0.1870630398,0,1-2 Year,1,-0.0817132665,0.1935077586,0.8062283737,0.7086474239
2265,76595,0.1379549141,0.0307692308,1,0.098000784,0,< 1 Year,1,-1.6234190157,0.3537441741,0.3183391003,0.7987348166
2266,295536,0.1379549141,0.4461538462,1,0.1870630398,0,1-2 Year,1,-0.3699727644,0.1935077586,0.7612456747,0.7093152029
2267,293165,0.1040223002,0.2615384615,1,0.1870630398,0,1-2 Year,1,1.0681270096,0.0014005189,0.6401384083,0.6649586345
2268,17481,0.1040223002,0.0615384615,1,0.0671936759,1,< 1 Year,0,-0.4174733714,0.0100889838,0.6505190311,0.9993495961
2269,194311,0.1379549141,0.0615384615,1,0.0902406417,1,< 1 Year,0,0.0281137184,0.3537441741,0.4394463668,0.9994533456
2270,278287,0.1040223002,0.0307692308,1,0.0958711869,1,< 1 Year,0,1.4683646827,0.3537441741,0.044982699,0.9994294403
2271,262825,0.1379549141,0.0615384615,1,0.1229831885,1,< 1 Year,0,1.3262698435,0.3537441741,0.4671280277,0.999354769
2272,298645,0.1040223002,0.3846153846,1,0.1870630398,1,1-2 Year,1,0.2803843843,0.0048444178,0.2560553633,0.9915553949
2273,224117,0.1040223002,0.2923076923,1,0.0958711869,0,1-2 Year,1,0.8900433384,0.0032667841,0.6055363322,0.754089247
2274,121027,0.1379549141,0.5076923077,1,0.1870630398,0,1-2 Year,1,0.8188796382,0.0278168633,0.1141868512,0.6814879588
2275,76343,0.1379549141,0.5384615385,1,0.1870630398,1,1-2 Year,0,0.7134131741,0.2097137628,0.4878892734,0.9991092784
2276,73216,0.1040223002,0.6307692308,1,0.1870630398,1,1-2 Year,0,1.8853467558,0.2097137628,0.2214532872,0.9991164723
2277,372532,0.1040223002,0.1692307692,1,0.1870630398,0,< 1 Year,1,0.7980654187,0.1935077586,0.615916955,0.6963055785
2278,64859,0.1040223002,0.2461538462,1,0.1870630398,0,1-2 Year,1,0.4644565041,0.0157468177,0.0138408304,0.6694867382
2279,205809,0.1040223002,0.1846153846,1,0.1237219516,0,1-2 Year,0,-1.6234190157,0.1935077586,0.2975778547,0.9615768618
2280,227013,0.1379549141,0.2153846154,1,0.1870630398,1,1-2 Year,0,-1.6234190157,0.0278168633,0.2733564014,0.9989272612
2281,157891,0.1379549141,0.4153846154,1,0.1127921113,0,1-2 Year,1,0.1866622563,0.1935077586,0.5432525952,0.7737122121
2282,46214,0.1040223002,0.0615384615,1,0.1016852869,1,< 1 Year,0,-0.0359568678,0.3537441741,0.5051903114,0.9994233973
2283,80183,0.1040223002,0.1076923077,1,0.0958711869,1,< 1 Year,0,-0.2600876391,0.3537441741,0.2698961938,0.9994460388
2284,221047,0.1040223002,0.8,1,0.0958711869,1,1-2 Year,0,1.0599292304,0.0260522751,0.6124567474,0.9993521037
2285,138828,0.1040223002,0.4307692308,1,0.1192482178,1,1-2 Year,0,-1.6234190157,0.2097137628,0.3979238754,0.9993531491
2286,182380,0.1379549141,0.0769230769,1,0.0958711869,1,< 1 Year,0,-0.0194450289,0.3537441741,0.3252595156,0.9994412345
2287,51908,0.1379549141,0.4461538462,1,0.1870630398,0,1-2 Year,1,1.6629020525,0.2097137628,0.6920415225,0.7080654331
2288,21096,0.1040223002,0.4307692308,1,0.1870630398,1,1-2 Year,0,-0.1389233,0.0004132679,0.5570934256,0.9989280186
2289,166466,0.1040223002,0.0153846154,1,0.1870630398,0,1-2 Year,1,0.7825419645,0.1935077586,0.2214532872,0.6909265961
2290,91091,0.1379549141,0.4461538462,1,0.1870630398,0,> 2 Years,1,0.185557591,0.1935077586,0.0415224913,0.7094823451
2291,80579,0.1379549141,0.3076923077,1,0.1229831885,0,1-2 Year,1,-0.3286350268,0.1935077586,0.0588235294,0.7633072969
2292,378108,0.1040223002,0.0153846154,1,0.0999176955,1,< 1 Year,0,1.0796969249,0.3537441741,0.0934256055,0.9994188683
2293,241277,0.1040223002,0.4153846154,1,0.1870630398,1,1-2 Year,0,3.8936863754,0.2097137628,0.1141868512,0.9990624981
2294,194954,0.1379549141,0.4307692308,1,0.0995762712,0,1-2 Year,1,-1.6234190157,0.1935077586,0.6678200692,0.7876371991
2295,123280,0.1379549141,0.6307692308,1,0.1016852869,1,1-2 Year,0,0.1034053783,0.2097137628,0.5155709343,0.9994155514
2296,211291,0.1040223002,0.0461538462,1,0.0881246642,1,< 1 Year,1,-0.4064848589,0.3537441741,0.9723183391,0.9957342069
2297,354382,0.1040223002,0.3846153846,1,0.0958711869,1,1-2 Year,0,0.2753843204,0.1935077586,0.9169550173,0.9993930999
2298,218581,0.1379549141,0.4923076923,1,0.0958711869,0,1-2 Year,1,0.8429497133,0.2097137628,0.9065743945,0.7902744906
2299,112928,0.1040223002,0.0769230769,1,0.0731707317,1,< 1 Year,0,0.0336370448,0.3537441741,0.1038062284,0.9994980964
2300,248421,0.1040223002,0.1692307692,1,0.0958711869,0,< 1 Year,0,-1.6234190157,0.0028502363,0.5951557093,0.9603368434
2301,35441,0.1040223002,0.7692307692,1,0.1248492967,1,1-2 Year,1,-0.0229915858,0.0036078941,0.1176470588,0.9941277337
2302,334459,0.1040223002,0.1846153846,1,0.1016852869,1,1-2 Year,0,-0.5550332689,0.2097137628,0.9134948097,0.99936638
2303,195112,0.1379549141,0.0461538462,1,0.0787383708,1,< 1 Year,0,-0.00084014,0.3537441741,0.5155709343,0.9994802117
2304,159968,0.1379549141,0.4307692308,1,0.1870630398,0,1-2 Year,1,2.7918699688,0.2097137628,0.2006920415,0.706049507
2305,326756,0.1040223002,0.0307692308,1,0.1870630398,1,< 1 Year,0,0.8914968453,0.3537441741,0.9100346021,0.9991253085
2306,137516,0.1379549141,0.1538461538,1,0.1870630398,1,< 1 Year,0,-0.4738113007,0.3537441741,0.3771626298,0.9991606298
2307,321593,0.1379549141,0.0153846154,1,0.1237219516,1,< 1 Year,0,0.3664319956,0.3537441741,0.1038062284,0.9993551047
2308,214656,0.1040223002,0.0615384615,1,0.0408977556,0,< 1 Year,1,0.2517793675,0.3537441741,0.7716262976,0.8359351011
2309,139685,0.1040223002,0.7230769231,1,0.1016852869,0,1-2 Year,1,-1.6234190157,0.0278168633,0.1176470588,0.7727145671
2310,308598,0.1379549141,0.3384615385,1,0.0958711869,0,1-2 Year,0,0.4419562166,0.1935077586,0.76816609,0.9662469988
2311,185304,0.1379549141,0.5384615385,1,0.150798722,0,> 2 Years,1,0.973242076,0.1935077586,0.1487889273,0.7447480715
2312,370715,0.1040223002,0.1384615385,1,0.1237219516,1,< 1 Year,1,0.5059105222,0.2097137628,0.3979238754,0.9944091434
2313,208814,0.1379549141,0.3384615385,1,0.1870630398,1,1-2 Year,0,0.1631154437,0.1935077586,0.1799307958,0.9990703082
2314,54006,0.1379549141,0.2153846154,1,0.1248492967,0,1-2 Year,1,-1.6234190157,0.1935077586,0.4982698962,0.7601988805
2315,174921,0.1379549141,0.7230769231,1,0.1229831885,1,1-2 Year,0,-1.6234190157,0.0016465117,0.6124567474,0.999258737
2316,83645,0.1379549141,0.8769230769,1,0.0958711869,0,1-2 Year,1,-1.6234190157,0.2097137628,0.0415224913,0.8070182853
2317,235979,0.1040223002,0.4307692308,1,0.1870630398,0,1-2 Year,1,1.0478360526,0.0260522751,0.0934256055,0.6775699776
2318,285470,0.1379549141,0.0769230769,1,0.1237219516,1,< 1 Year,0,-0.1078182513,0.0100889838,0.7370242215,0.9991525839
2319,45971,0.1040223002,0.0461538462,1,0.1127921113,0,< 1 Year,1,0.0506721463,0.3537441741,0.5916955017,0.7847133627
2320,363077,0.1379549141,0.3538461538,1,0.0796573876,0,1-2 Year,1,-0.2099707196,0.2097137628,0.5882352941,0.800498724
2321,334117,0.1040223002,0.1230769231,1,0.0625686059,1,< 1 Year,0,-0.0430499817,0.3537441741,0.0968858131,0.9995268298
2322,179934,0.1379549141,0.0615384615,1,0.1236947791,0,< 1 Year,1,0.4598634221,0.0100889838,0.615916955,0.7225372402
2323,140420,0.1379549141,0.0153846154,1,0.1229831885,1,< 1 Year,0,0.2221278258,0.3537441741,0.7577854671,0.9993545606
2324,311421,0.1040223002,0.0615384615,1,0.0625686059,0,< 1 Year,1,0.5312596834,0.0100889838,0.4290657439,0.7761466899
2325,349875,0.1040223002,0.9076923077,1,0.1330275229,0,1-2 Year,1,-0.1296789958,0.2097137628,0.3598615917,0.7765320154
2326,39092,0.1379549141,0.0307692308,1,0.1248492967,0,< 1 Year,1,0.2369535967,0.0278168633,0.5121107266,0.7238555369
2327,53829,0.1379549141,0.1846153846,1,0.1870630398,0,< 1 Year,1,-1.6234190157,0.2097137628,0.446366782,0.7050407758
2328,59110,0.1040223002,0.1692307692,1,0.1240072202,0,< 1 Year,1,-1.6234190157,0.3537441741,0.5363321799,0.7826408051
2329,123291,0.1040223002,0.6153846154,1,0.0714553991,1,1-2 Year,0,0.1438710117,0.0260522751,0.446366782,0.999407696
2330,278598,0.1379549141,0.1076923077,1,0.0739940311,1,< 1 Year,0,-1.6234190157,0.0572867981,0.3425605536,0.9993691363
2331,301078,0.1379549141,0.2615384615,1,0.1097234612,0,1-2 Year,1,-0.5579984231,0.2097137628,0.2422145329,0.7752460565
2332,140045,0.1040223002,0.1230769231,1,0.0671936759,1,< 1 Year,0,-0.6681742497,0.3537441741,0.5778546713,0.9995174554
2333,146486,0.1040223002,0.1076923077,1,0.0625686059,1,< 1 Year,0,0.2118369966,0.3537441741,0.7543252595,0.9995215263
2334,219996,0.1040223002,0.3692307692,1,0.1870630398,0,1-2 Year,1,0.0149158754,0.1935077586,0.9031141869,0.7052797124
2335,221514,0.1379549141,0.5846153846,1,0.0958711869,0,1-2 Year,1,1.0827783596,0.0042376356,0.1522491349,0.7646490224
2336,173897,0.1040223002,0.6615384615,1,0.1016852869,1,1-2 Year,0,0.0319509768,0.2097137628,0.5916955017,0.9994189422
2337,252419,0.1040223002,0.2,1,0.1870630398,1,< 1 Year,0,-0.0128170372,0.3537441741,0.8788927336,0.9991604129
2338,259398,0.1379549141,0.2461538462,1,0.0745762712,0,1-2 Year,1,0.2549770828,0.1935077586,0.615916955,0.7981340493
2339,284107,0.1379549141,0.3538461538,1,0.0671936759,1,1-2 Year,1,-0.6676509872,0.2097137628,0.2076124567,0.9959242214
2340,172137,0.1379549141,0.2307692308,1,0.1870630398,0,1-2 Year,1,-0.0318870484,0.0260522751,0.4878892734,0.6708965776
2341,31541,0.1379549141,0.0615384615,1,0.0739940311,1,< 1 Year,0,-0.0071774302,0.3537441741,0.9100346021,0.99949134
2342,166114,0.1379549141,0.1692307692,1,0.0796573876,0,< 1 Year,0,-1.6234190157,0.3537441741,0.723183391,0.9721161267
2343,161338,0.1379549141,0.0307692308,1,0.1016852869,1,< 1 Year,1,-0.5248584647,0.3537441741,0.9238754325,0.9954508279
2344,227858,0.1040223002,0.6615384615,1,0.0999176955,0,1-2 Year,1,-0.1409582097,0.3537441741,0.8685121107,0.8128395825
2345,291158,0.1379549141,0.4153846154,1,0.1016852869,1,1-2 Year,0,-0.0432825428,0.0031421477,0.2941176471,0.9992806479
2346,214169,0.1379549141,0.9230769231,1,0.1870630398,1,1-2 Year,0,0.2013717466,0.2097137628,0.9826989619,0.9991719388
2347,217438,0.1379549141,0.5384615385,1,0.0714553991,0,1-2 Year,1,-1.6234190157,0.0002787918,0.5501730104,0.7864373863
2348,233651,0.1379549141,0.3538461538,1,0.1248492967,1,1-2 Year,0,-0.0793295151,0.2097137628,0.1522491349,0.9993174976
2349,109012,0.1379549141,0.4769230769,1,0.1870630398,0,1-2 Year,1,0.1957321396,0.2097137628,0.0138408304,0.7134478663
2350,191392,0.1040223002,0.1230769231,1,0.0958711869,1,< 1 Year,0,-1.6234190157,0.3537441741,0.0034602076,0.9994562785
2351,305693,0.1379549141,0.0461538462,1,0.1240072202,1,< 1 Year,0,0.1427663465,0.3537441741,0.5640138408,0.9993568006
2352,7527,0.1379549141,0.0615384615,1,0.0731707317,0,< 1 Year,1,-0.3987522019,0.0572867981,0.6089965398,0.7756453167
2353,138917,0.1040223002,0.0,1,0.0721455458,1,< 1 Year,1,-0.1575863292,0.0572867981,0.6816608997,0.9949022567
2354,203363,0.1379549141,0.5076923077,1,0.0796573876,0,1-2 Year,1,-0.1199114291,0.2097137628,0.0034602076,0.8057377971
2355,291350,0.1040223002,0.8923076923,1,0.1870630398,0,1-2 Year,1,1.1467908056,0.2097137628,0.4394463668,0.7265427306
2356,154328,0.1379549141,0.1076923077,1,0.1127921113,1,< 1 Year,0,-1.6234190157,0.3537441741,0.2110726644,0.9994088421
2357,282662,0.1379549141,0.2,1,0.0787383708,1,< 1 Year,0,-0.5788707829,0.0100889838,0.3702422145,0.9993339226
2358,92773,0.1040223002,0.0461538462,1,0.0958711869,0,< 1 Year,1,1.1758028042,0.3537441741,0.5605536332,0.7960049639
